GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",1164869,1176309,1262549,1184312,1291238,1439633
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",839928,836664,871114,789723,858297,1014209
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",324940,339645,391435,394589,432941,425425
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",385651,384376,381005,348543,388830,425797
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",862505,886478,959315,982817,1098892,1189428
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",326129,322194,314972,299549,326010,346484
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",398778,365019,335096,316389,282028,304509
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",2870774,3075721,3276191,3488262,3385103,3624328
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",1429737,1464381,1588451,1677168,1786635,1928378
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",1441037,1611340,1687740,1811095,1598468,1695950
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",758153,822676,864228,832151,895016,964499
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",464074,490380,510886,491668,520938,558230
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",69890,73013,63848,63656,82884,79410
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",224189,259283,289494,276827,291194,326859
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",1569994,1636161,1730861,1691755,1746349,1858631
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",181338,188904,201413,196644,208756,221065
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",1388656,1447257,1529448,1495110,1537594,1637566
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",469016,490862,494300,372108,473706,528182
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",86973,82884,85183,62352,75339,95515
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",382043,407978,409117,309755,398367,432667
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",261594,275181,286714,273369,292737,319744
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",2725350,2813998,2938823,2897808,3196458,3328342
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",110581,115063,117092,114623,152724,187876
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",1248156,1270853,1340320,1331360,1487722,1615224
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",448341,438697,439818,410436,464545,501333
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",1563647,1541329,1597645,1500700,1573265,1744142
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",1661924,1717283,1819821,1894586,1961218,2070056
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",8024805,8375171,8767529,8715830,9027205,9716449
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",5414001,5658809,5995353,6160989,6697993,7132000
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",3974441,4166245,4448231,4592380,5048114,5425881
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",(D),(D),78371,104643,102152,107557
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",7843,(D),9861,11611,14792,15789
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",38971,37694,41967,(D),76400,124505
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",(D),(D),(D),(D),413512,462213
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",(D),435822,465757,(D),584581,608830
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",234954,(D),(D),292300,307109,330402
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",(D),151846,172464,161612,167068,171595
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",935790,1027528,1086690,1130932,1225185,1276303
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",(D),(D),332748,341056,349150,364045
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",(D),(D),753942,789876,876035,912258
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",317194,329253,323384,298986,326226,351915
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",165603,182161,183833,155330,(D),(D)
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",21446,22459,22339,23576,25573,26207
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",130144,124633,117212,120080,(D),(D)
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",17115,17726,20074,20586,24406,26059
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",(D),228818,232455,197364,254825,296065
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",(D),24063,(D),20794,(D),(D)
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",(D),204755,(D),176570,(D),(D)
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",(D),133265,137797,(D),(D),(D)
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",1439561,1492564,1547122,1568610,1649878,1706119
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",(D),77352,88232,116254,116944,123346
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",673519,(D),(D),935742,(D),(D)
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",273925,(D),(D),(D),383509,454907
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",714829,(D),(D),(D),(D),(D)
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),951607,984087,1012739,1112114,1205726
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),3214638,3464144,3579641,3936000,4220155
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",22725056,26610754,30945346,31576656,34376655,35407753
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",18704774,22424044,26674672,27183020,29934189,30847040
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",155451,222219,113921,114359,233957,219274
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",106182,128158,112213,84105,101515,120243
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",464173,501820,478229,551314,634091,729882
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",1365225,1523636,1913070,1657374,1863761,1936220
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",5497400,8326624,11772902,12242373,13464280,12926506
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",636609,715398,721795,705040,689672,760768
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",4860791,7611226,11051107,11537333,12774608,12165738
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",779728,809598,830760,866447,899497,1003095
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",1466405,1486473,1551423,1689583,2069008,2277842
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",449156,501669,521501,529335,640697,705343
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",280506,298391,301247,274175,294962,309695
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",3486547,3694628,3857475,4095987,4253488,4680540
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",519046,541404,559677,585058,602034,579171
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",2967501,3153224,3297798,3510929,3651455,4101369
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",1180278,1272698,1195848,1183666,1329730,1474555
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",490773,538484,553222,556187,655648,710490
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",128502,112660,112335,109773,97780,103414
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",561004,621554,530292,517705,576302,660650
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",2343795,2453238,2701206,2794574,2879736,3010096
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",148552,160475,172023,163780,167033,158131
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",2195243,2292762,2529183,2630794,2712704,2851965
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",680985,722906,783193,597744,739838,857711
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",129795,129398,123080,62920,90818,118046
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",551190,593508,660113,534824,649020,739666
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",448943,481986,541684,501984,529628,596038
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",4020282,4186710,4270674,4393637,4442466,4560713
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",261633,350377,226134,198464,335471,339517
